Round_Centre_Code	FSU_Serial_No	Round	Sch_No	Sample	Sector	State_Region	District	Stratum	Sub_Stratum_No	Filler_1	Sub_Round	Sub_Sample	FOD_Sub_Region	Hamlet_Group_Sub_Block_No	Second_Stage_Stratum_No	Sample_Hhld_No	Level	Filler_2	Person_Serial_No	Relation_to_Head	Sex	Age	Marital_Status	General_Education	Technical_Education	Status_of_Current_Attendance	Type_of_Educationa_Institution	Registered_with_Emp_Exchange	Vocational_Training	Field_of_Training	MGNREG_jobcard	MGNREG_work	Spl_characters_for_OK_stamp	Blank	NSS	NSC	MLT	NSS_SR	NSC_SR	MLT_SR	State	District_Code	HHID	Multiplier_comb
2	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	1	3	0	1	Self	Male	56	Currently married	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	Yes	sought but not get work	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371101	144.275
3	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	1	3	0	2	Spouse of head	Female	51	Currently married	Not literate	No technical education	 	 	 	Did not receive any vocational training	 	No	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371101	144.275
4	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	1	3	0	3	Unmarried child	Female	20	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Private and aided	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371101	144.275
5	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	1	3	0	4	Unmarried child	Male	15	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and unaided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371101	144.275
6	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	1	3	0	5	Unmarried child	Male	11	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371101	144.275
2	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	3	0	1	Self	Male	58	Currently married	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
3	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	3	0	2	Spouse of head	Female	50	Currently married	Literate:  below primary	No technical education	 	 	 	Did not receive any vocational training	 	No	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
4	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	3	0	3	Unmarried child	Female	20	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Private and aided	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
5	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	3	0	4	Unmarried child	Female	11	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and unaided	 	 	 	 	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
6	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	1	2	3	0	5	Unmarried child	Female	7	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and unaided	 	 	 	 	 	 	 	2	4	28855	1	1	57710	MEGHALAYA	West Garo Hills	715371102	144.275
2	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	3	0	1	Self	Male	51	Currently married	Literate:  secondary	No technical education	 	 	 	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
3	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	3	0	2	Spouse of head	Female	47	Currently married	Literate:  primary	No technical education	 	 	 	Did not receive any vocational training	 	No	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
4	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	3	0	3	Unmarried child	Male	27	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Government	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
5	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	3	0	4	Unmarried child	Male	25	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Private and aided	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
6	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	3	0	5	Unmarried child	Male	21	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Private and aided	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
7	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	3	0	6	Unmarried child	Male	13	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
8	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	1	3	0	7	Unmarried child	Male	7	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and unaided	 	 	 	 	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371201	57.71
2	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	3	0	1	Self	Male	42	Currently married	Literate:  secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
3	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	3	0	2	Spouse of head	Female	31	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
4	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	3	0	3	Unmarried child	Male	8	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and unaided	 	 	 	 	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
5	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	3	0	4	Unmarried child	Female	12	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and unaided	 	 	 	 	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
6	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	3	0	5	Unmarried child	Female	10	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and unaided	 	 	 	 	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
7	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	3	0	6	Unmarried child	Female	3	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
8	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	3	0	7	Brother/ sister/ brother-in-law/ sister-in-law/ other relati	Female	24	Never married	Literate:  below primary	No technical education	Ever attended but currently not attending: To attend domesti	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
9	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	2	3	0	8	Father/ mother/ father-in-law/ mother-in-law	Female	56	Widowed	Not literate	No technical education	 	 	 	Did not receive any vocational training	 	No	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371202	57.71
2	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	3	0	1	Self	Male	44	Currently married	Literate:  higher secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
3	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	3	0	2	Spouse of head	Female	42	Currently married	Literate:  higher secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
4	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	3	0	3	Unmarried child	Male	21	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
5	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	3	0	4	Unmarried child	Male	15	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and aided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
6	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	3	3	0	5	Unmarried child	Male	10	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and unaided	 	 	 	 	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371203	57.71
2	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	3	0	1	Self	Male	46	Currently married	Literate:  secondary	No technical education	 	 	 	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
3	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	3	0	2	Spouse of head	Female	43	Currently married	Literate:  primary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
4	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	3	0	3	Unmarried child	Male	12	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
5	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	3	0	4	Unmarried child	Female	5	Never married	Literate:  below primary	No technical education	"Currently attending in: Pre-primary (nursery/ Kinder garten,"	Government	 	 	 	 	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
6	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	2	4	3	0	5	Father/ mother/ father-in-law/ mother-in-law	Female	62	Widowed	Not literate	No technical education	 	 	 	 	 	No	 	 	 	2	4	11542	1	1	23084	MEGHALAYA	West Garo Hills	715371204	57.71
2	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	1	3	0	1	Self	Male	34	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371301	1962.145
3	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	1	3	0	2	Spouse of head	Female	30	Currently married	Literate:  below primary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371301	1962.145
4	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	1	3	0	3	Unmarried child	Male	5	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371301	1962.145
5	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	1	3	0	4	Unmarried child	Male	2	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371301	1962.145
6	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	1	3	0	5	Unmarried child	Female	12	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371301	1962.145
7	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	1	3	0	6	Unmarried child	Female	9	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and aided	 	 	 	 	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371301	1962.145
2	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	2	3	0	1	Self	Male	43	Currently married	Literate:  secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371302	1962.145
3	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	2	3	0	2	Spouse of head	Female	35	Currently married	Literate:  secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371302	1962.145
4	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	2	3	0	3	Unmarried child	Male	15	Never married	Literate:  middle	No technical education	Currently attending in: Secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371302	1962.145
5	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	2	3	0	4	Unmarried child	Male	10	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	 	 	 	 	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371302	1962.145
6	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	2	3	0	5	Unmarried child	Male	8	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371302	1962.145
7	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	2	3	0	6	Unmarried child	Male	5	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Government	 	 	 	 	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371302	1962.145
8	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	2	3	0	7	Unmarried child	Male	3	Never married	Not literate	No technical education	Currently not attending:  Never attended: Others	 	 	 	 	 	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371302	1962.145
9	71537	68	100	Central	Rural	171	1	1	3	0	1	1	1711	1	3	2	3	0	8	Unmarried child	Female	13	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	 	 	 	 	 	 	 	2	4	392429	1	1	784857	MEGHALAYA	West Garo Hills	715371302	1962.145
2	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	1	1	3	0	1	Self	Male	74	Currently married	Literate:  secondary	No technical education	 	 	 	 	 	 	 	 	 	2	4	39981	1	1	79961	MEGHALAYA	West Garo Hills	715341101	199.905
3	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	1	1	3	0	2	Spouse of head	Female	71	Currently married	Literate:  secondary	No technical education	 	 	 	 	 	 	 	 	 	2	4	39981	1	1	79961	MEGHALAYA	West Garo Hills	715341101	199.905
4	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	1	1	3	0	3	Married child	Male	49	Currently married	Literate:  diploma/certificate course	No technical education	 	 	 	 	 	 	 	 	 	2	4	39981	1	1	79961	MEGHALAYA	West Garo Hills	715341101	199.905
5	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	1	1	3	0	4	Spouse of married child	Female	37	Currently married	Literate:  secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	39981	1	1	79961	MEGHALAYA	West Garo Hills	715341101	199.905
6	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	1	1	3	0	5	Grandchild	Male	19	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Private and unaided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	39981	1	1	79961	MEGHALAYA	West Garo Hills	715341101	199.905
7	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	1	1	3	0	6	Grandchild	Female	18	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Private and unaided	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	39981	1	1	79961	MEGHALAYA	West Garo Hills	715341101	199.905
2	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	1	2	3	0	1	Self	Male	48	Currently married	Literate:  graduate	Diploma or certificate (graduate and above level) in:  Engin	 	 	 	Did not receive any vocational training	 	 	 	 	 	2	4	39981	1	1	79961	MEGHALAYA	West Garo Hills	715341102	199.905
3	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	1	2	3	0	2	Spouse of head	Female	43	Currently married	Literate:  higher secondary	No technical education	 	 	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	39981	1	1	79961	MEGHALAYA	West Garo Hills	715341102	199.905
4	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	1	2	3	0	3	Unmarried child	Female	18	Never married	Literate:  secondary	No technical education	Currently attending in: Higher secondary	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	39981	1	1	79961	MEGHALAYA	West Garo Hills	715341102	199.905
5	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	1	2	3	0	4	Unmarried child	Female	13	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Private and unaided	 	 	 	 	 	 	 	2	4	39981	1	1	79961	MEGHALAYA	West Garo Hills	715341102	199.905
6	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	1	2	3	0	5	Unmarried child	Female	8	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and unaided	 	 	 	 	 	 	 	2	4	39981	1	1	79961	MEGHALAYA	West Garo Hills	715341102	199.905
2	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	3	0	1	Self	Male	48	Currently married	Literate:  primary	No technical education	 	 	 	Did not receive any vocational training	 	Yes	Worked	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
3	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	3	0	2	Spouse of head	Female	39	Currently married	Literate:  primary	No technical education	 	 	not registered	Did not receive any vocational training	 	No	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
4	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	3	0	3	Unmarried child	Male	16	Never married	Literate:  primary	No technical education	Currently attending in: Middle	Government	not registered	Did not receive any vocational training	 	 	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
5	71534	68	100	Central	Rural	171	1	1	4	0	1	2	1711	1	2	1	3	0	4	Unmarried child	Male	6	Never married	Literate:  below primary	No technical education	Currently attending in: Primary (class I to IV/ V)	Private and unaided	 	 	 	 	 	 	 	2	4	113278	1	1	226557	MEGHALAYA	West Garo Hills	715341201	566.39
