Round_Centre_Code	FSU_Serial_No	Round	Sch_No	Sample	Sector	State_Region	District	Stratum	Sub_Stratum_No	Filler_1	Sub_Round	Sub_Sample	FOD_Sub_Region	Hamlet_Group_Sub_Block_No	Second_Stage_Stratum_No	Sample_Hhld_No	Level	Filler_2	Item_Group_Srl_No	Value_of_Consumption_Last_30_Day	Value_Consumption_Last_365_Days	Spl_characters_for_OK_stamp	Blank	NSS	NSC	MLT	NSS_SR	NSC_SR	MLT_SR	State	District_Code	HHID	Multiplier_comb
049	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	95	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
050	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Egg, fish & meat	1256	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
051	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Sugar (includes gur, candy (misri), honey, etc.)	216	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
052	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	145	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
053	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Other food items (includes beverages such as tea, coffee, fr	480	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
054	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Pan, tobacco & intoxicants	460	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
055	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Fuel & light	870	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
056	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	180	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
057	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	120	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
058	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Consumer services excluding conveyance (includes domestic se	130	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
059	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Conveyance (includes porter charges, diesel, petrol, school	280	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
060	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	 Sub-total (items 1 to 22)	6961	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
061	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Tuition fees & other fees (includes private tutor, school/co	 	660	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
062	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	School books & other educational articles (includes newspape	 	340	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
063	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Clothing and bedding	 	3500	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
064	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Footwear	 	850	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
065	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	190	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
066	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Personal transport equipment (includes bicycle, scooter, car	 	120	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
067	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Repair and maintenance (of residential buildings, bathroom e	 	1600	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
068	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Sub-total (items 24  to 37)	 	7260	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
069	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	597	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
070	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	01	09	000	Monthly household consumer expenditure (item 23 +  item 39)	7558	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581301	324.08
014	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	427	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
015	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Pulses & pulse products (includes soyabean, gram products, b	60	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
016	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Milk	50	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
017	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Milk products (includes milk condensed/powder, baby food, gh	15	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
018	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Edible oil and vanaspati	130	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
019	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Vegetables (including garlic, ginger)	250	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
020	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	40	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
021	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Egg, fish & meat	480	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
022	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Sugar (includes gur, candy (misri), honey, etc.)	72	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
023	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	45	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
024	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Other food items (includes beverages such as tea, coffee, fr	350	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
025	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Pan, tobacco & intoxicants	40	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
026	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Fuel & light	280	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
027	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Personal care and effects (includes spectacles, torch, umbre	40	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
028	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	120	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
029	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	95	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
030	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Consumer services excluding conveyance (includes domestic se	120	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
031	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	 Sub-total (items 1 to 22)	2614	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
032	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Tuition fees & other fees (includes private tutor, school/co	 	380	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
033	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	School books & other educational articles (includes newspape	 	480	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
034	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Clothing and bedding	 	1095	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
035	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Footwear	 	480	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
036	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	190	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
037	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Repair and maintenance (of residential buildings, bathroom e	 	1400	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
038	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Sub-total (items 24  to 37)	 	4025	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
039	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	331	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
040	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	02	09	000	Monthly household consumer expenditure (item 23 +  item 39)	2945	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581302	324.08
027	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	1012	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
028	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Pulses & pulse products (includes soyabean, gram products, b	90	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
029	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Milk	100	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
030	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Milk products (includes milk condensed/powder, baby food, gh	15	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
031	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Edible oil and vanaspati	230	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
032	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Vegetables (including garlic, ginger)	410	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
033	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	44	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
034	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Egg, fish & meat	826	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
035	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Sugar (includes gur, candy (misri), honey, etc.)	144	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
036	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	110	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
037	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Other food items (includes beverages such as tea, coffee, fr	445	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
038	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Pan, tobacco & intoxicants	340	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
039	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Fuel & light	500	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
040	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Personal care and effects (includes spectacles, torch, umbre	110	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
041	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	150	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
042	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	95	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
043	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Consumer services excluding conveyance (includes domestic se	30	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
044	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Conveyance (includes porter charges, diesel, petrol, school	230	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
045	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	 Sub-total (items 1 to 22)	4881	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
046	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Tuition fees & other fees (includes private tutor, school/co	 	450	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
047	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	School books & other educational articles (includes newspape	 	670	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
048	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Clothing and bedding	 	3240	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
049	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Footwear	 	760	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
050	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Furniture and fixtures (includes bedstead, almirah, suitcase	 	250	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
051	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	240	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
052	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Repair and maintenance (of residential buildings, bathroom e	 	1250	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
053	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Sub-total (items 24  to 37)	 	6860	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
054	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	564	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
055	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	03	09	000	Monthly household consumer expenditure (item 23 +  item 39)	5445	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581303	324.08
022	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	797	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
023	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Pulses & pulse products (includes soyabean, gram products, b	60	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
024	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Milk products (includes milk condensed/powder, baby food, gh	182	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
025	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Edible oil and vanaspati	100	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
026	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Vegetables (including garlic, ginger)	452	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
027	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Fruits & nuts (includes mango, banana, coconut, dates, kishm	88	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
028	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Egg, fish & meat	1080	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
029	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Sugar (includes gur, candy (misri), honey, etc.)	126	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
030	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Salt & spices (includes dry chillies, curry powder, oilseeds	165	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
031	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Other food items (includes beverages such as tea, coffee, fr	708	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
032	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Pan, tobacco & intoxicants	80	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
033	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Fuel & light	421	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
034	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Personal care and effects (includes spectacles, torch, umbre	25	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
035	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Toilet articles (includes toothpaste, hair oil, shaving blad	135	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
036	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Sundry articles (includes electric bulb, tubelight,  glasswa	75	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
037	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Consumer services excluding conveyance (includes domestic se	80	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
038	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Conveyance (includes porter charges, diesel, petrol, school	180	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
039	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Medical expenses (non-institutional)	80	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
040	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	 Sub-total (items 1 to 22)	4834	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
041	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Tuition fees & other fees (includes private tutor, school/co	 	890	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
042	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	School books & other educational articles (includes newspape	 	1200	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
043	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Clothing and bedding	 	2080	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
044	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Footwear	 	560	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
045	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Crockery & utensils (includes stainless steel utensils, cass	 	230	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
046	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Goods for recreation (includes TV, radio, tape recorder, mus	 	80	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
047	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Personal transport equipment (includes bicycle, scooter, car	 	60	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
048	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Repair and maintenance (of residential buildings, bathroom e	 	900	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
049	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Sub-total (items 24  to 37)	 	6000	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
050	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Average monthly expenditure for items 24 to 37  [item 38 x (	493	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
051	71558	68	100	Central	Rural	171	01	01	01	0	1	1	1711	1	3	04	09	000	Monthly household consumer expenditure (item 23 +  item 39)	5327	 	 	 	2	4	64816	1	1	129632	MEGHALAYA	West Garo Hills	715581304	324.08
019	71539	68	100	Central	Rural	171	01	01	02	0	1	2	1711	1	1	01	09	000	Cereals & cereal products (includes  muri, chira, maida, suj	1140	 	 	 	2	4	37791	1	1	75582	MEGHALAYA	West Garo Hills	715391101	188.955
020	71539	68	100	Central	Rural	171	01	01	02	0	1	2	1711	1	1	01	09	000	Pulses & pulse products (includes soyabean, gram products, b	140	 	 	 	2	4	37791	1	1	75582	MEGHALAYA	West Garo Hills	715391101	188.955
021	71539	68	100	Central	Rural	171	01	01	02	0	1	2	1711	1	1	01	09	000	Milk products (includes milk condensed/powder, baby food, gh	89	 	 	 	2	4	37791	1	1	75582	MEGHALAYA	West Garo Hills	715391101	188.955
022	71539	68	100	Central	Rural	171	01	01	02	0	1	2	1711	1	1	01	09	000	Edible oil and vanaspati	160	 	 	 	2	4	37791	1	1	75582	MEGHALAYA	West Garo Hills	715391101	188.955
023	71539	68	100	Central	Rural	171	01	01	02	0	1	2	1711	1	1	01	09	000	Vegetables (including garlic, ginger)	460	 	 	 	2	4	37791	1	1	75582	MEGHALAYA	West Garo Hills	715391101	188.955
